DATE,Temperature_Max,Relative_Humidity,Precipitation,Wind_Speed,Surface Soil Wetness,Root Zone Soil Wetness
8/29/17,38.08,26.56,0.03,2.52,0.15,0.45
8/30/17,37.76,30.38,0.26,2.82,0.15,0.45
8/31/17,36.28,29.69,0.06,2.34,0.15,0.45
9/1/17,37.48,27.56,0,2.35,0.15,0.45
9/2/17,39.83,21.81,0,2.68,0.15,0.45
9/3/17,37.35,26.38,0.07,2.78,0.14,0.45
9/4/17,34.21,38.31,0.01,1.7,0.14,0.45
9/5/17,32.16,55.19,0.12,1.77,0.14,0.45
9/6/17,31.34,51.06,1.08,2.11,0.16,0.45
9/7/17,30.67,42.25,0.01,2.02,0.17,0.45
9/8/17,28.83,41.12,0.09,2.18,0.16,0.45
9/9/17,29.14,39.62,0.05,2.29,0.16,0.45
9/10/17,34.09,31.94,0,2.16,0.16,0.45
9/11/17,33.73,39.94,2.28,2.38,0.19,0.46
9/12/17,31.26,52.25,0.48,2.12,0.24,0.46
9/13/17,28.33,58.5,0.25,2.13,0.25,0.46
9/14/17,24.27,63.38,0.01,1.7,0.25,0.46
9/15/17,23.96,53.06,0,1.95,0.25,0.46
9/16/17,26.56,32.12,0,2.46,0.24,0.46
9/17/17,26.9,33.81,0,2.34,0.23,0.46
9/18/17,26.55,36.25,0,2.09,0.23,0.46
9/19/17,23.39,51.19,0,1.95,0.23,0.46
9/20/17,24.6,49.94,0.97,1.92,0.23,0.46
9/21/17,13.6,74.56,9.7,1.63,0.45,0.48
9/22/17,16.83,53.88,0.03,2.2,0.46,0.48
9/23/17,18.77,44.88,0,2.52,0.44,0.48
9/24/17,21.59,34.38,0,2.32,0.42,0.48
9/25/17,24.27,31,0,2.24,0.41,0.47
9/26/17,27.47,30.81,0.04,2.6,0.39,0.47
9/27/17,27.55,29.06,0.05,2.73,0.38,0.47
9/28/17,28.37,29.06,0,2.73,0.37,0.47
9/29/17,27.6,29.81,0,2.04,0.35,0.47
9/30/17,23.96,42.44,0,1.9,0.34,0.47
10/1/17,25.05,31.56,0,2.62,0.33,0.47
10/2/17,19.93,29.19,0,2.23,0.31,0.46
10/3/17,16.95,38.06,0,2.8,0.3,0.46
10/4/17,21.96,30.44,0,2.23,0.3,0.46
10/5/17,24.27,21.06,0,2.24,0.29,0.46
10/6/17,27.73,16.94,0,2.61,0.27,0.46
10/7/17,28.12,17.38,0,2.1,0.27,0.46
10/8/17,26.44,21.94,0.01,2.96,0.26,0.46
10/9/17,25.08,11.88,0,3.81,0.24,0.46
10/10/17,24.55,10.81,0,1.69,0.23,0.46
10/11/17,22.83,28.81,0,2.3,0.23,0.46
10/12/17,20.92,17.06,0,2.21,0.23,0.46
10/13/17,22.3,14,0,2.16,0.23,0.46
10/14/17,25.51,16.06,0,2.33,0.22,0.46
10/15/17,28.51,11.81,0,2.6,0.21,0.46
10/16/17,28.27,11.12,0,2.12,0.2,0.46
10/17/17,28.1,13.94,0,2.27,0.2,0.46
10/18/17,25.84,20.62,0,1.94,0.2,0.46
10/19/17,23.42,37.06,0.03,1.6,0.2,0.46
10/20/17,15.47,59.06,3.82,2.04,0.3,0.46
10/21/17,20.59,37.88,0,1.76,0.32,0.46
10/22/17,26.91,32.5,0,2.16,0.31,0.46
10/23/17,31.47,23.44,0,2.52,0.3,0.46
10/24/17,32.1,25.69,0.18,3.07,0.28,0.46
10/25/17,29.44,25.12,0,2.38,0.27,0.46
10/26/17,29.24,24.94,0,2.38,0.26,0.46
10/27/17,28.37,22.38,0,2.48,0.25,0.46
10/28/17,29.59,20.38,0,2.23,0.24,0.46
10/29/17,26.68,24.69,0,2,0.23,0.46
10/30/17,20.62,47.69,0,1.6,0.23,0.46
10/31/17,21.51,57.31,0,1.58,0.23,0.46
11/1/17,19.57,60.38,0,1.79,0.23,0.46
11/2/17,16.01,72.56,0.01,1.34,0.23,0.46
11/3/17,13.89,75,0.15,1.68,0.23,0.46
11/4/17,14.4,74.62,0.15,1.46,0.23,0.46
11/5/17,13.44,67.19,0.11,1.3,0.23,0.46
11/6/17,15.2,33.94,0,1.66,0.23,0.46
11/7/17,18.8,16.19,0,2.14,0.23,0.46
11/8/17,19.01,52,0.01,2.52,0.23,0.46
11/9/17,16.9,72.62,0.04,1.84,0.23,0.46
11/10/17,17.37,58,0,1.9,0.23,0.46
11/11/17,17.42,40,0,1.73,0.22,0.46
11/12/17,18.73,32.06,0,1.88,0.22,0.46
11/13/17,18.85,36.5,0,1.73,0.22,0.46
11/14/17,18.4,55.62,0,1.98,0.22,0.46
11/15/17,20.24,40,2.25,2,0.23,0.46
11/16/17,12.76,83.06,19.49,3.28,0.42,0.47
11/17/17,11.94,78.56,13.6,1.78,0.59,0.52
11/18/17,17.01,45.62,0,2.11,0.51,0.52
11/19/17,17.67,32.19,0,1.79,0.5,0.52
11/20/17,19.44,49.44,0.04,1.84,0.49,0.52
11/21/17,23.55,58.19,0.02,1.72,0.49,0.52
11/22/17,27.32,47.81,0,2.18,0.49,0.52
11/23/17,25.4,42.62,0,1.84,0.49,0.52
11/24/17,22.8,41.5,0,1.89,0.48,0.51
11/25/17,25.69,38.19,0,2.55,0.48,0.51
11/26/17,21.86,52.94,5.33,2.7,0.49,0.51
11/27/17,10.36,75.31,10.27,2.98,0.57,0.53
11/28/17,15.55,46.25,0,1.85,0.51,0.53
11/29/17,17.53,53,0,1.88,0.51,0.53
11/30/17,17.23,39.44,0,1.96,0.5,0.53
12/1/17,17.32,40.19,0,1.71,0.5,0.52
12/2/17,17.22,46.69,0,2.12,0.5,0.52
12/3/17,11.49,58.5,0.22,1.89,0.5,0.52
12/4/17,13.32,34.88,0,2.18,0.5,0.52
12/5/17,15.44,32.06,0,2.4,0.49,0.52
12/6/17,18.75,34.88,0,2.66,0.49,0.52
12/7/17,19.86,29.25,0,2.96,0.49,0.52
12/8/17,20.45,36.06,0,2.35,0.49,0.52
12/9/17,21.46,31.62,0,2.57,0.49,0.52
12/10/17,22.13,26.12,0,2.78,0.48,0.52
12/11/17,20.69,27.25,0,2.12,0.48,0.51
12/12/17,21.93,27.62,0,2.14,0.48,0.51
12/13/17,21.76,28.06,0,2.02,0.48,0.51
12/14/17,22.83,29.19,0,3.12,0.48,0.51
12/15/17,20.73,28.56,0,2.09,0.48,0.5
12/16/17,14.59,47.06,0,2.02,0.48,0.5
12/17/17,15.39,33.25,0,2.59,0.48,0.5
12/18/17,17.47,38.25,0,1.89,0.48,0.5
12/19/17,15.78,34,0,2.09,0.48,0.5
12/20/17,5.22,65.81,1.54,2.6,0.48,0.5
12/21/17,8.95,39,0,2.47,0.48,0.5
12/22/17,12.26,34.5,0,2.09,0.48,0.5
12/23/17,15.43,29.69,0,1.78,0.48,0.5
12/24/17,17.81,35.19,0,2.14,0.47,0.49
12/25/17,16.46,57.44,0,1.62,0.47,0.49
12/26/17,18.83,48.81,0,1.81,0.47,0.49
12/27/17,18.22,44.31,0,1.8,0.46,0.49
12/28/17,19.53,38.56,0,2.17,0.46,0.49
12/29/17,21.19,28.19,0,2.19,0.45,0.49
12/30/17,19.51,23.31,0,1.8,0.45,0.49
12/31/17,18.99,23.69,0,1.8,0.45,0.49
1/1/18,20.12,35.62,0,1.86,0.44,0.48
1/2/18,21.19,39.12,0,2.27,0.44,0.48
1/3/18,19.08,37.75,0.08,2.22,0.43,0.48
1/4/18,16.75,72.25,2.76,1.91,0.45,0.48
1/5/18,17.96,76.12,0.88,1.73,0.48,0.49
1/6/18,12.46,85.25,5.95,1.31,0.52,0.5
1/7/18,15.76,55.69,0.29,2.11,0.48,0.5
1/8/18,11.24,86.56,21.95,3.19,0.59,0.52
1/9/18,9.65,85.94,11.85,2.47,0.59,0.55
1/10/18,10.78,87.12,0.37,1.59,0.54,0.55
1/11/18,16.59,56,0,1.48,0.53,0.55
1/12/18,18.1,48.5,0,2.06,0.52,0.55
1/13/18,20.01,47.88,0,2.44,0.52,0.55
1/14/18,20.94,47.62,0,2.23,0.52,0.55
1/15/18,19.65,41.31,0,1.87,0.52,0.55
1/16/18,16.65,51.31,0,1.39,0.52,0.55
1/17/18,18.37,60.12,0,1.73,0.52,0.55
1/18/18,19.01,62.06,0.27,2.46,0.52,0.55
1/19/18,9.17,83.5,5.06,1.17,0.55,0.55
1/20/18,7.31,69.88,0.2,2.01,0.52,0.55
1/21/18,9.8,51.38,0,1.58,0.52,0.55
1/22/18,11.85,64.69,0.21,1.7,0.52,0.55
1/23/18,14.45,55.75,0.1,2.26,0.52,0.55
1/24/18,16.06,46.25,0.03,2.7,0.52,0.55
1/25/18,6.17,79.81,6.83,1.69,0.54,0.55
1/26/18,9.21,57.56,0,1.65,0.53,0.55
1/27/18,16.69,53.44,0,2.01,0.52,0.55
1/28/18,22.39,40.5,0,2.55,0.52,0.55
1/29/18,21.36,36.5,0,2.21,0.52,0.55
1/30/18,22.17,37.75,0,1.83,0.52,0.55
1/31/18,20.8,40.88,0,1.66,0.52,0.54
2/1/18,21.53,48.56,0,1.82,0.52,0.54
2/2/18,22.75,47.38,0,2.21,0.51,0.54
2/3/18,23.19,46.06,0,2.12,0.51,0.54
2/4/18,22.31,43.56,0,2.2,0.51,0.53
2/5/18,22.07,47.69,0,2.18,0.51,0.53
2/6/18,23.15,43.5,0,1.74,0.5,0.53
2/7/18,21.68,37.94,0,2.23,0.5,0.53
2/8/18,22.47,38.94,0,2.05,0.5,0.52
2/9/18,22.44,45.31,0,1.95,0.5,0.52
2/10/18,17.49,47.5,0,2.8,0.5,0.52
2/11/18,15.58,42.81,0,2.17,0.49,0.52
2/12/18,7.33,77.19,0.88,1.38,0.5,0.52
2/13/18,13.4,49.69,0.01,2.27,0.5,0.52
2/14/18,13.32,48,0,2.3,0.5,0.52
2/15/18,16.01,45,0,1.96,0.49,0.52
2/16/18,16.61,35.38,0,1.89,0.49,0.52
2/17/18,17.98,37.75,0,2.12,0.49,0.52
2/18/18,11.72,61.81,0.06,2.32,0.49,0.52
2/19/18,1.96,73.62,2.66,2.55,0.5,0.52
2/20/18,5.4,50.88,0.02,1.62,0.5,0.52
2/21/18,6.8,45.94,0.02,1.76,0.49,0.52
2/22/18,5.4,62.44,4.32,1.98,0.49,0.52
2/23/18,5.51,66.06,0.18,2.63,0.5,0.52
2/24/18,8.23,49.5,0,2.23,0.51,0.52
2/25/18,10.89,54.19,0,2.04,0.5,0.52
2/26/18,4.99,67.12,5.26,1.79,0.51,0.52
2/27/18,7.65,77.06,1.4,1.4,0.52,0.52
2/28/18,9.29,48.25,0.01,1.55,0.51,0.52
3/1/18,6.82,81.5,29.57,4.3,0.56,0.53
3/2/18,3.71,98.38,27.2,3.45,0.66,0.58
3/3/18,3.05,96.25,16.76,2.02,0.61,0.61
3/4/18,5.2,82.44,1.68,1.99,0.62,0.62
3/5/18,11.5,51.94,0,2.05,0.62,0.62
3/6/18,17.33,41.31,0.19,2.45,0.6,0.62
3/7/18,17.84,38.38,0.15,2.3,0.59,0.62
3/8/18,17.58,52.31,0,1.91,0.59,0.62
3/9/18,17.87,68.44,0,1.87,0.59,0.62
3/10/18,12.98,86.06,2.22,1.45,0.6,0.62
3/11/18,18.26,68.12,0.01,1.59,0.59,0.62
3/12/18,19.61,66.38,0.37,2.28,0.59,0.62
3/13/18,14.18,91.38,16.16,3.05,0.63,0.62
3/14/18,8.85,86.88,7.34,1.77,0.65,0.64
3/15/18,9.88,68,0.56,1.84,0.62,0.65
3/16/18,6.33,89.75,14.95,2.96,0.66,0.65
3/17/18,6.83,79.19,3.98,1.89,0.66,0.66
3/18/18,10.26,64.5,0.02,1.91,0.66,0.66
3/19/18,14.29,51.38,0,2.17,0.65,0.66
3/20/18,10.86,68.06,5.2,2.23,0.65,0.66
3/21/18,11.9,97.38,42.41,2.16,0.76,0.69
3/22/18,7.91,99.19,59.22,2.47,0.88,0.78
3/23/18,11.61,72,0.18,1.59,0.83,0.8
3/24/18,9.08,70.31,0.28,1.39,0.81,0.8
3/25/18,9.05,72.31,0.2,2.44,0.8,0.8
3/26/18,12.49,56,0,2.62,0.8,0.79
3/27/18,16.92,58.88,0,2.72,0.79,0.78
3/28/18,21.41,59.19,0,2.2,0.78,0.77
3/29/18,22.6,58.06,0,2.2,0.77,0.77
3/30/18,22.34,53.94,0,1.82,0.77,0.76
3/31/18,20.99,50.62,0,1.94,0.76,0.75
4/1/18,21.66,52.75,0,1.7,0.75,0.74
4/2/18,19.77,64.31,0,1.89,0.74,0.73
4/3/18,19.7,65,0,1.87,0.73,0.73
4/4/18,20.61,56.31,0,1.62,0.73,0.73
4/5/18,20.86,54,0.06,1.44,0.72,0.72
4/6/18,16.8,84.25,7.55,1.27,0.73,0.72
4/7/18,15.75,82.12,29.79,2.12,0.8,0.75
4/8/18,17.9,63.19,0,2.38,0.77,0.76
4/9/18,22.77,50.62,0,2.34,0.75,0.75
4/10/18,23.35,50.69,0.02,1.91,0.74,0.74
4/11/18,17.21,70.62,1.41,1.45,0.74,0.73
4/12/18,10.18,72.88,0.68,3.32,0.73,0.73
4/13/18,17.84,56.94,0,2.28,0.73,0.73
4/14/18,20.58,45.75,0,1.81,0.72,0.72
4/15/18,19.02,57.69,0.22,2.45,0.7,0.71
4/16/18,7.99,83.12,7.77,2.49,0.72,0.71
4/17/18,13.04,69.62,0,1.76,0.72,0.71
4/18/18,13.9,60.69,0.06,1.79,0.7,0.71
4/19/18,10.51,76.25,1.76,2.75,0.7,0.7
4/20/18,21.02,59.38,0,2.12,0.7,0.7
4/21/18,22.89,48.31,0,2.21,0.68,0.7
4/22/18,24.54,52,0,1.95,0.66,0.69
4/23/18,23.62,48.19,0,2.01,0.66,0.68
4/24/18,25.22,45,0,2.16,0.65,0.67
4/25/18,25.62,48.75,0,1.85,0.64,0.66
4/26/18,24.94,59.38,0,1.55,0.62,0.66
4/27/18,19.26,63.81,0,2.05,0.62,0.65
4/28/18,18.62,54.19,0,2.52,0.62,0.64
4/29/18,14.66,72.69,0.01,2.25,0.62,0.64
4/30/18,14.48,72.69,0.47,1.92,0.61,0.64
5/1/18,15.7,74.94,0.85,1.21,0.61,0.63
5/2/18,18.33,63.06,0.01,1.58,0.6,0.63
5/3/18,22.69,57.12,0,2.17,0.59,0.62
5/4/18,25.33,50.75,0,2.18,0.59,0.62
5/5/18,25.64,47.19,0,1.65,0.58,0.62
5/6/18,25.72,48.69,0,1.71,0.57,0.61
5/7/18,26.28,47.12,0,2.07,0.56,0.6
5/8/18,28.35,50.38,0,1.85,0.56,0.59
5/9/18,26.61,47.06,0,1.62,0.55,0.59
5/10/18,24.27,53.94,0,2.2,0.55,0.59
5/11/18,21.94,52.5,0.09,2.51,0.55,0.59
5/12/18,18.84,55.62,0.24,2.3,0.55,0.58
5/13/18,19.69,63.44,0.34,2.3,0.54,0.58
5/14/18,20.04,66.38,0.46,1.8,0.54,0.57
5/15/18,22.12,64,0.02,1.73,0.54,0.57
5/16/18,19.19,65.69,0,1.82,0.53,0.57
5/17/18,21.5,59.81,0.02,2.44,0.53,0.56
5/18/18,24.01,61.81,0,2.12,0.52,0.56
5/19/18,24.38,59.38,0.18,2.14,0.52,0.55
5/20/18,21.9,59.62,0.36,2.12,0.52,0.55
5/21/18,18.56,71.25,2.44,1.3,0.53,0.55
5/22/18,21.78,66.94,0.57,1.81,0.52,0.55
5/23/18,24.02,61.88,0.01,2.05,0.52,0.55
5/24/18,23.67,60.25,0.03,2.31,0.51,0.55
5/25/18,15.56,76.31,0.59,1.91,0.52,0.55
5/26/18,18.98,71.69,0.14,2.65,0.51,0.54
5/27/18,24.66,55.06,0.01,2.2,0.5,0.54
5/28/18,29.1,45.31,0,2.7,0.49,0.54
5/29/18,31.05,39.44,0.06,1.89,0.48,0.53
5/30/18,26.36,45.88,0.02,2.31,0.48,0.52
5/31/18,20.06,46.25,0,2.05,0.48,0.52
6/1/18,26.09,42.44,0,2.2,0.47,0.52
6/2/18,31.87,30.25,0,2.78,0.45,0.52
6/3/18,33.6,27,0,2.39,0.44,0.52
6/4/18,33.1,24.56,0,2.83,0.41,0.51
6/5/18,28.85,28.88,0,2.2,0.41,0.51
6/6/18,26.27,34.94,0,2.19,0.4,0.5
6/7/18,26.51,39.44,0,2.39,0.39,0.5
6/8/18,29.79,31.75,0,2.49,0.38,0.5
6/9/18,25.59,37.06,0,2.7,0.38,0.5
6/10/18,26.13,32.56,0,2.76,0.38,0.49
6/11/18,31.27,33.38,0,2.35,0.37,0.49
6/12/18,33.52,30.5,0,2.38,0.37,0.49
6/13/18,34.66,25.44,0,2.45,0.36,0.49
6/14/18,33.09,25.12,0,2.06,0.35,0.48
6/15/18,30.3,27.94,0,2.5,0.35,0.48
6/16/18,26.87,37.56,0,2.58,0.35,0.48
6/17/18,22.13,51.94,0.01,2.16,0.35,0.48
6/18/18,25.94,46.38,0,2.3,0.35,0.48
6/19/18,31.2,37.62,0,2.22,0.34,0.48
6/20/18,34.29,25.31,0,2.33,0.34,0.48
6/21/18,34.72,19.31,0,2.23,0.34,0.48
6/22/18,35.48,19.44,0,2.7,0.33,0.48
6/23/18,35.76,21.31,0,2.62,0.33,0.47
6/24/18,35.14,28.88,0,2.45,0.32,0.47
6/25/18,32.72,32.56,0,1.83,0.32,0.47
6/26/18,34.78,23.94,0,2.32,0.31,0.47
6/27/18,32.87,17.94,0,2.01,0.3,0.46
6/28/18,30.09,25.19,0,2.41,0.28,0.46
6/29/18,31.08,31.88,0,2.59,0.27,0.46
6/30/18,34.87,27.25,0,2.54,0.26,0.46
7/1/18,35.96,25.56,0.01,2.61,0.24,0.46
7/2/18,34.6,26.12,0,2.48,0.23,0.46
7/3/18,32.51,30.44,0,2.57,0.22,0.46
7/4/18,31.93,35,0,2.18,0.21,0.46
7/5/18,34.22,20.38,0,2.16,0.2,0.46
7/6/18,37.27,19.19,0,2.65,0.2,0.46
7/7/18,38.77,21.06,0.01,2.72,0.19,0.46
7/8/18,37.94,18.12,0,2.82,0.18,0.46
7/9/18,36.15,16.69,0,2.78,0.18,0.46
7/10/18,34.85,21.81,0.05,2.36,0.17,0.45
7/11/18,34.03,23.94,0.61,2.05,0.17,0.45
7/12/18,28.41,40.12,3.13,1.61,0.22,0.46
7/13/18,33.5,39.19,0.59,2.07,0.27,0.46
7/14/18,36.41,30.44,0.07,2.23,0.26,0.46
7/15/18,36.01,31.38,0.08,2.31,0.24,0.46
7/16/18,35.83,22.12,0.04,2.28,0.23,0.46
7/17/18,37.3,19.5,0.03,2.23,0.22,0.46
7/18/18,37.67,18.81,0.01,1.85,0.21,0.46
7/19/18,37.06,25.06,0.85,2.12,0.22,0.46
7/20/18,37.08,26.88,1.58,2.13,0.23,0.46
7/21/18,34.44,39.38,0.52,1.98,0.25,0.46
7/22/18,34.3,42.19,0.35,1.95,0.24,0.46
7/23/18,36.7,40.38,0.05,2.27,0.23,0.46
7/24/18,37.83,29.75,0.06,2.43,0.23,0.46
7/25/18,38.83,22.31,0.02,2.62,0.22,0.46
7/26/18,38.76,25.62,0.03,2.41,0.21,0.46
7/27/18,37.44,21.75,0.01,2.48,0.2,0.46
7/28/18,36.9,16.88,0,2.31,0.19,0.46
7/29/18,35.76,17.69,0,2.3,0.19,0.46
7/30/18,35.16,17.62,0.1,1.92,0.18,0.46
7/31/18,36.68,26.69,0.69,2.3,0.18,0.46
8/1/18,36.81,21.19,1.09,2.36,0.19,0.46
8/2/18,36.51,21.12,0.34,2.22,0.2,0.46
8/3/18,36.13,14.5,0,2.57,0.2,0.46
8/4/18,34.96,14.19,0,2.75,0.19,0.46
8/5/18,33.47,16.12,0,2.41,0.18,0.46
8/6/18,34.49,16.94,0,2.52,0.17,0.46
8/7/18,35.46,17.69,0,2.41,0.17,0.45
8/8/18,35.58,15.44,0,2.35,0.16,0.45
8/9/18,36.65,14,0,2.24,0.16,0.45
8/10/18,36.45,13.12,0,2.25,0.16,0.45
8/11/18,36.02,18.25,0,2.43,0.16,0.45
8/12/18,34.08,20.94,0.04,1.74,0.15,0.45
8/13/18,34.55,20.25,0.87,2.15,0.16,0.45
8/14/18,34.04,27.38,0.37,2.1,0.17,0.45
8/15/18,32.8,23.94,0.01,2.21,0.16,0.45
8/16/18,33.79,25.25,0.01,2.24,0.16,0.45
8/17/18,34.98,26,0.01,2.36,0.16,0.45
8/18/18,35.68,21.94,0,2.62,0.16,0.45
8/19/18,35.38,18.81,0,2.21,0.16,0.45
8/20/18,34.4,16.5,0,2.08,0.16,0.45
8/21/18,31.7,22.62,0,2.21,0.16,0.45
8/22/18,31.79,21.44,0,2.02,0.15,0.45
8/23/18,30.44,20.81,0,2,0.15,0.45
8/24/18,31.5,20.06,0,1.8,0.15,0.45
8/25/18,31.69,16.75,0,1.8,0.15,0.45
8/26/18,31.55,18.19,0,1.85,0.14,0.45
8/27/18,28.78,21.81,0,1.83,0.14,0.45
8/28/18,28.69,34.06,0,2.05,0.14,0.45
8/29/18,28.35,42.62,0,1.82,0.14,0.45
8/30/18,29.64,36.38,0,1.74,0.14,0.45
8/31/18,28.89,30.75,0,2.16,0.14,0.45
9/1/18,30.86,29.69,0,2.47,0.14,0.45
9/2/18,33.09,19.94,0,2.42,0.14,0.45
9/3/18,32.44,25.75,0,2.34,0.14,0.45
9/4/18,32.73,35.38,1,2.45,0.15,0.45
9/5/18,33.3,32.12,0.22,2.17,0.16,0.45
9/6/18,33.76,28.19,0,2.44,0.16,0.45
9/7/18,34.42,29.06,0,2.53,0.16,0.45
9/8/18,34.4,22.12,0,2.43,0.16,0.45
9/9/18,32.8,17.94,0,2.32,0.15,0.45
9/10/18,32.43,14.81,0,2.3,0.15,0.45
9/11/18,31.44,16.19,0,2.26,0.15,0.45
9/12/18,25.79,20.5,0,1.86,0.15,0.45
9/13/18,25.15,27.75,0,2.18,0.14,0.45
9/14/18,28.64,26.25,0,2.22,0.14,0.45
9/15/18,25.79,27.38,0,2.09,0.14,0.45
9/16/18,26.94,20,0,2.11,0.14,0.45
9/17/18,27.25,20.81,0,1.98,0.14,0.45
9/18/18,29.1,21.38,0,1.81,0.14,0.45
9/19/18,28.25,20.56,0,2.35,0.14,0.45
9/20/18,30.42,16.69,0,2.63,0.13,0.45
9/21/18,30.66,17.25,0,2.53,0.13,0.45
9/22/18,31.01,16.94,0,2.28,0.13,0.45
9/23/18,29.79,19.31,0,2.21,0.13,0.45
9/24/18,29.98,16.44,0,2.38,0.13,0.45
9/25/18,31.55,16.5,0,2.67,0.13,0.45
9/26/18,33.08,13.56,0,2.63,0.13,0.45
9/27/18,33.89,12.81,0,2.48,0.12,0.45
9/28/18,30.16,23.5,0,1.93,0.12,0.45
9/29/18,23.27,42.25,0,2,0.12,0.45
9/30/18,25.06,30.62,0,1.85,0.12,0.45
10/1/18,27.09,33.31,0,2.41,0.12,0.45
10/2/18,24.96,57.44,7.78,1.83,0.3,0.46
10/3/18,21.71,75.12,8.95,1.53,0.47,0.48
10/4/18,18.19,80.94,0.54,1.59,0.47,0.48
10/5/18,21.8,63.12,0.2,1.8,0.45,0.48
10/6/18,19.75,61.88,1.48,2.54,0.46,0.48
10/7/18,22.21,45.31,0.35,2.59,0.45,0.48
10/8/18,22.05,38.38,0.06,2.6,0.45,0.48
10/9/18,21.55,43.94,0,2.27,0.45,0.48
10/10/18,19.34,63.81,0.04,2.24,0.44,0.48
10/11/18,20.62,63.94,0.01,2.01,0.44,0.48
10/12/18,24.94,42.62,0,2.8,0.43,0.48
10/13/18,24.29,37.25,0,2.57,0.42,0.48
10/14/18,23.08,31.81,0,2.94,0.41,0.47
10/15/18,24.05,16.88,0,2.98,0.39,0.47
10/16/18,25.36,24.69,0,2.46,0.38,0.47
10/17/18,22.88,25.25,0,2.8,0.37,0.47
10/18/18,24.56,28.38,0,2.35,0.35,0.47
10/19/18,27.18,26.19,0,2.51,0.34,0.47
10/20/18,26.26,25.31,0,2.81,0.31,0.46
10/21/18,25.47,28.56,0,2.52,0.3,0.46
10/22/18,23.65,35.19,0,2.51,0.29,0.46
10/23/18,24.07,30.56,0,2.17,0.28,0.46
10/24/18,23.81,30.06,0,2.12,0.27,0.46
10/25/18,25.37,38.81,0,2.11,0.27,0.46
10/26/18,27.15,32.62,0,2.19,0.27,0.46
10/27/18,27.49,29.31,0,2.16,0.26,0.46
10/28/18,25.18,33.94,0,1.91,0.25,0.46
10/29/18,21.55,35.19,0.01,2.11,0.24,0.46
10/30/18,20.69,23.06,0,2.28,0.24,0.46
10/31/18,22.07,20.19,0,2.47,0.23,0.46
11/1/18,26.43,33.44,0,2.03,0.23,0.46
11/2/18,26.14,33.5,0,2.21,0.23,0.46
11/3/18,26.37,25.25,0,2.12,0.23,0.46
11/4/18,25.15,28.94,0,1.83,0.22,0.46
11/5/18,23.1,28.94,0,1.86,0.22,0.46
11/6/18,23.26,27,0,1.94,0.21,0.46
11/7/18,21.43,22.88,0,2.02,0.21,0.46
11/8/18,21.55,15.81,0,2.84,0.21,0.46
11/9/18,21.29,9.31,0,3.2,0.2,0.46
11/10/18,19.06,12,0,2.06,0.2,0.46
11/11/18,20.18,14.38,0,2.52,0.2,0.46
11/12/18,20.6,11.38,0,2.68,0.2,0.46
11/13/18,17.27,13.12,0,2.13,0.2,0.46
11/14/18,20.4,15,0,2.05,0.2,0.46
11/15/18,20.37,17.88,0,2.27,0.19,0.46
11/16/18,21.21,17.5,0,2.12,0.19,0.46
11/17/18,19.57,20.19,0,2.09,0.19,0.46
11/18/18,19.81,27,0,2.53,0.19,0.46
11/19/18,20.28,22.31,0,2.4,0.19,0.46
11/20/18,19.11,16.25,0,2.3,0.18,0.46
11/21/18,16.79,45.19,11.2,2.67,0.22,0.46
11/22/18,11.23,85.25,6.69,1.44,0.53,0.48
11/23/18,10.03,87.88,7.47,1.11,0.53,0.5
11/24/18,16.46,83.94,1.97,1.63,0.52,0.51
11/25/18,16.01,69.5,0.12,1.95,0.49,0.51
11/26/18,18.81,50.69,0,2.29,0.48,0.5
11/27/18,17.55,46.44,2.16,1.57,0.49,0.5
11/28/18,12.3,84.94,16.61,1.98,0.55,0.52
11/29/18,5.62,99.19,49.27,3.52,0.7,0.58
11/30/18,6.3,93.31,5.48,1.77,0.63,0.62
12/1/18,4.67,80.38,4.34,1.84,0.61,0.62
12/2/18,6.38,73.12,0,1.59,0.61,0.62
12/3/18,9.45,59.69,0,1.84,0.6,0.62
12/4/18,14.01,63.5,0.23,2.77,0.6,0.62
12/5/18,11.76,69.25,3.12,1.97,0.61,0.62
12/6/18,10.51,76.75,1.18,1.55,0.61,0.62
12/7/18,12.18,69.81,0,1.73,0.6,0.62
12/8/18,13.23,59.62,0.01,2.03,0.6,0.62
12/9/18,15.42,46,0,1.88,0.59,0.62
12/10/18,13.89,51.38,0,1.76,0.59,0.62
12/11/18,14.46,52.94,0,1.86,0.59,0.62
12/12/18,16.1,49,0,1.77,0.59,0.62
12/13/18,17.07,45.25,0,2.54,0.59,0.62
12/14/18,14.04,47.81,0,2.43,0.59,0.62
12/15/18,15.83,45.88,0,2.34,0.59,0.62
12/16/18,16.5,52.38,0.24,2.77,0.58,0.61
12/17/18,11.4,77.06,7.97,1.9,0.62,0.62
12/18/18,14.51,55.06,0,1.56,0.59,0.62
12/19/18,16.9,48.31,0,2.23,0.59,0.62
12/20/18,18.27,43.12,0,2.37,0.59,0.62
12/21/18,15.2,60.62,0.14,1.5,0.59,0.62
12/22/18,13.74,54.38,0,1.76,0.59,0.62
12/23/18,14.84,60.81,0,1.63,0.59,0.62
12/24/18,13.94,76.06,8.89,1.62,0.6,0.62
12/25/18,9.36,82.81,0.61,2.26,0.61,0.62
12/26/18,10.95,58,0,1.7,0.59,0.62
12/27/18,8.42,60.31,0,2.31,0.59,0.62
12/28/18,7.92,48.12,0,2.63,0.59,0.62
